x,t,u
0.9393939393939394,0.01818181818181818,0.1856054812816466
0.9393939393939394,0.01919191919191919,0.18541514197322434
0.9393939393939394,0.0202020202020202,0.1852279875590717
0.9393939393939394,0.021212121212121213,0.18504413360499844
0.9393939393939394,0.022222222222222223,0.18486366339337745
0.9393939393939394,0.023232323232323233,0.1846866279231447
0.9393939393939394,0.024242424242424242,0.1845130459097992
0.9393939393939394,0.025252525252525252,0.1843429037854032
0.9393939393939394,0.026262626262626262,0.1841761556985819
0.9393939393939394,0.02727272727272727,0.18401272351452372
0.9393939393939394,0.028282828282828285,0.18385249681498014
0.9393939393939394,0.029292929292929294,0.18369533289826576
0.9393939393939394,0.030303030303030304,0.18354105677925828
0.9393939393939394,0.031313131313131314,0.18338946118939844
0.9393939393939394,0.03232323232323232,0.1832403065766902
0.9393939393939394,0.03333333333333333,0.1830933211057005
0.9393939393939394,0.03434343434343434,0.18294820065755954
0.9393939393939394,0.03535353535353535,0.18280460882996044
0.9393939393939394,0.03636363636363636,0.18266217693715958
0.9393939393939394,0.03737373737373737,0.18252050400997633
0.9393939393939394,0.03838383838383838,0.18237915679579322
0.9393939393939394,0.03939393939393939,0.18223766975855593
0.9393939393939394,0.0404040404040404,0.18209554507877312
0.9393939393939394,0.04141414141414142,0.18195225265351667
0.9393939393939394,0.04242424242424243,0.1818072300964215
0.9393939393939394,0.043434343434343436,0.18165988273768566
0.9393939393939394,0.044444444444444446,0.1815095836240703
0.9393939393939394,0.045454545454545456,0.18135567351889964
0.9393939393939394,0.046464646464646465,0.1811974609020611
0.9393939393939394,0.047474747474747475,0.18103422197000507
0.9393939393939394,0.048484848484848485,0.18086520063574513
0.9393939393939394,0.049494949494949494,0.18068960852885796
0.9393939393939394,0.050505050505050504,0.18050662499548334
0.9393939393939394,0.051515151515151514,0.1803153970983241
0.9393939393939394,0.052525252525252523,0.18011503961664627
0.9393939393939394,0.05353535353535353,0.17990463504627888
0.9393939393939394,0.05454545454545454,0.17968323359961416
0.9393939393939394,0.05555555555555555,0.17944985320560736
0.9393939393939394,0.05656565656565657,0.17920347950977691
0.9393939393939394,0.05757575757575758,0.1789430658742043
0.9393939393939394,0.05858585858585859,0.1786675333775341
0.9393939393939394,0.0595959595959596,0.17830968969527347
0.9393939393939394,0.06060606060606061,0.1782040917057448
0.9393939393939394,0.06161616161616162,0.17822362101091196
0.9393939393939394,0.06262626262626263,0.17821766230780298
0.9393939393939394,0.06363636363636363,0.17791230471416483
0.9393939393939394,0.06464646464646465,0.1774740346289514
0.9393939393939394,0.06565656565656566,0.1771561886531688
0.9393939393939394,0.06666666666666667,0.17708178005640335
0.9393939393939394,0.06767676767676768,0.17717111229720064
0.9393939393939394,0.06868686868686869,0.17713455123828298
0.9393939393939394,0.0696969696969697,0.17680663527741572
0.9393939393939394,0.0707070707070707,0.17639664680440062
0.9393939393939394,0.07171717171717172,0.17615677413260297
